StationID,LabCode,SampleType,QABatch,Species,Dilution,Concentration,EPCode,Units,StatisticalTest,Mean,N,StdDev,PctControl,SigEffect,QACode,Comment
6001,WS,Result,B08EELPLSELTJR,EE,-99,-99,SP10,PERCENT,t-test,82,5,4.47213,90.7749,SC,A,
6001,WS,Result,B08MGTJR,MG,-99,-99,NPA,PERCENT,t-test,79.8,5,8.31865,89.86486,NSC,A,
6004,WS,Result,B08EELPLSELTJR,EE,-99,-99,SP10,PERCENT,t-test,83,5,4.47213,91.88191,SC,A,
6004,WS,Result,B08MGTJR,MG,-99,-99,NPA,PERCENT,t-test,88.4,5,6.65582,99.54955,NSC,A,
6009,WS,Result,B08EELPLSELTJR,EE,-99,-99,SP10,PERCENT,t-test,81,5,6.5192,89.6679,SC,A,
6009,WS,Result,B08MGTJR,MG,-99,-99,NPA,PERCENT,t-test,0,5,0,0,SC,A,
6010,WS,Result,B08EELPLSELTJR,EE,-99,-99,SP10,PERCENT,t-test,79,5,8.21583,87.45387,SC,A,
6010,WS,Result,B08MGTJR,MG,-99,-99,NPA,PERCENT,t-test,84.4,5,3.36154,95.04504,NSC,A,
6012,WS,Result,B08EELPLSELTJR,EE,-99,-99,SP10,PERCENT,t-test,86,5,5.47722,95.20294,NSC,A,
6012,WS,Result,B08MGTJR,MG,-99,-99,NPA,PERCENT,t-test,84.8,5,6.41872,95.49549,NSC,A,
6015,WS,Result,B08EE090908,EE,-99,-99,SP10,PERCENT,t-test,78,5,11.51086,80.82901,SC,A,
6015,WS,Result,B08MG15,MG,-99,-99,NPA,PERCENT,t-test,91.4,5,11.73882,90.49504,NSC,A,
6017,WS,Result,B08EE090908,EE,-99,-99,SP10,PERCENT,t-test,87,5,7.58287,90.15544,SC,A,
6017,WS,Result,B08MG15,MG,-99,-99,NPA,PERCENT,t-test,99.19999,5,6.6858,98.21781,NSC,A,
6025,WS,Result,B08EE090908,EE,-99,-99,SP10,PERCENT,t-test,86,5,11.40175,89.11917,NSC,A,
6025,WS,Result,B08MG15,MG,-99,-99,NPA,PERCENT,t-test,90.4,5,7.92464,89.50495,SC,A,
6027,WS,Result,B08EE090908,EE,-99,-99,SP10,PERCENT,t-test,88,5,5.70087,91.19171,SC,A,
6027,WS,Result,B08MG15,MG,-99,-99,NPA,PERCENT,t-test,98.4,5,7.26636,97.42574,NSC,A,
6031,WS,Result,B08EE090908,EE,-99,-99,SP10,PERCENT,t-test,89,5,9.61769,92.22798,NSC,A,30 animals added at test initiation
6031,WS,Result,B08MG15,MG,-99,-99,NPA,PERCENT,t-test,92.4,5,14.77497,91.48514,NSC,A,
6039,WS,Result,B08EE090508,EE,-99,-99,SP10,PERCENT,t-test,92,5,4.47213,94.84535,SC,A,
6039,WS,Result,B08MG13,MG,-99,-99,NPA,PERCENT,t-test,90.59999,5,9.3968,89.70297,NSC,A,
6040,WS,Result,B08EE090508,EE,-99,-99,SP10,PERCENT,t-test,88,5,7.58287,90.72164,SC,A,
6040,WS,Result,B08MG13,MG,-99,-99,NPA,PERCENT,t-test,79.59999,5,16.53178,78.81188,NSC,A,
6041,WS,Result,B08EE090908,EE,-99,-99,SP10,PERCENT,t-test,87,5,2.73861,90.15544,SC,A,
6041,WS,Result,B08MG14,MG,-99,-99,NPA,PERCENT,t-test,91.4,5,9.20869,89.96063,SC,A,
6042,WS,Result,B08EE090208,EE,-99,-99,SP10,PERCENT,t-test,82,5,11.51086,83.1081,SC,A,
6042,WS,Result,B08MG13,MG,-99,-99,NPA,PERCENT,t-test,94,5,6.96419,93.0693,NSC,A,
6044,GTCN,Result,GC_B08MG4_S_TOX,MG,-99,-99,NPA,PERCENT,t-test,78.19999,5,12.87245,85.93406,SC,E,
6044,WS,Result,B08EE090908,EE,-99,-99,SP10,PERCENT,t-test,78,5,2.73861,80.82901,SC,A,
6045,WS,Result,B08EE090908,EE,-99,-99,SP10,PERCENT,t-test,87,5,5.70087,90.15544,SC,A,
6045,WS,Result,B08MG14,MG,-99,-99,NPA,PERCENT,t-test,101,5,6.5192,99.40944,NSC,A,
6046,WS,Result,B08EE090908,EE,-99,-99,SP10,PERCENT,t-test,85,5,5,88.0829,SC,A,
6046,WS,Result,B08MG14,MG,-99,-99,NPA,PERCENT,t-test,86.19999,5,4.86826,84.84252,SC,A,
6047,WS,Result,B08EE090908,EE,-99,-99,SP10,PERCENT,t-test,77,5,16.0468,79.79274,SC,A,
6047,WS,Result,B08MG14,MG,-99,-99,NPA,PERCENT,t-test,90.59999,5,13.52035,89.17322,NSC,A,
6049,WS,Result,B08EE090208,EE,-99,-99,SP10,PERCENT,t-test,94,5,5.47722,95.27027,NSC,A,
6049,WS,Result,B08MG11,MG,-99,-99,NPA,PERCENT,t-test,69.19999,5,4.9699,85.43209,SC,A,
6052,WS,Result,B08EESW,EE,-99,-99,SP10,PERCENT,t-test,55,5,13.69306,61.11111,SC,A,
6052,WS,Result,B08MGSW,MG,-99,-99,NPA,PERCENT,t-test,90.4,5,10.40672,113,NSC,A,
6054,WS,Result,B08EE090208,EE,-99,-99,SP10,PERCENT,t-test,85,5,7.07106,86.14865,SC,A,
6054,WS,Result,B08MG13,MG,-99,-99,NPA,PERCENT,t-test,95.19999,5,9.31128,94.25742,NSC,A,
6057,WS,Result,B08EESW,EE,-99,-99,SP10,PERCENT,t-test,72,5,5.70087,80,SC,A,
6057,WS,Result,B08MGSW,MG,-99,-99,NPA,PERCENT,t-test,84,5,3.74165,105,NSC,A,
6060,WS,Result,B08EESW,EE,-99,-99,SP10,PERCENT,t-test,65,5,7.07106,72.22222,SC,A,
6060,WS,Result,B08MGSW,MG,-99,-99,NPA,PERCENT,t-test,92.4,5,7.70064,115.5,NSC,A,
6065,WS,Result,B08EESW,EE,-99,-99,SP10,PERCENT,t-test,64,5,5.47722,71.11111,SC,A,
6065,WS,Result,B08MGSW,MG,-99,-99,NPA,PERCENT,t-test,88.4,5,8.61974,110.5,NSC,A,
6068,GTCN,RESULT,GC_B08MG4_S_TOX,MG,-99,-99,NPA,PERCENT,t-test,71,5,24.57641,78.02198,NSC,E,
6068,WS,Result,B08EE090908,EE,-99,-99,SP10,PERCENT,t-test,88,5,9.08295,91.19171,NSC,A,
6069,WS,Result,B08EESW,EE,-99,-99,SP10,PERCENT,t-test,83,5,14.40486,92.22222,NSC,A,
6069,WS,Result,B08MGSW,MG,-99,-99,NPA,PERCENT,t-test,88.19999,5,3.27108,110.25,NSC,A,
6071,WS,Result,B08EE090208,EE,-99,-99,SP10,PERCENT,t-test,72,5,11.51086,72.97297,SC,A,
6071,WS,Result,B08MG12,MG,-99,-99,NPA,PERCENT,t-test,93,5,5.47722,98.51695,NSC,A,
6072,WS,Result,B08EE090208,EE,-99,-99,SP10,PERCENT,t-test,88,5,5.70087,89.18918,SC,A,
6072,WS,Result,B08MG10,MG,-99,-99,NPA,PERCENT,t-test,77.4,5,12.81795,101.5748,NSC,A,
6075,WS,Result,B08EE090508,EE,-99,-99,SP10,PERCENT,t-test,89,5,8.21583,91.75257,SC,A,
6075,WS,Result,B08MG10,MG,-99,-99,NPA,PERCENT,t-test,63.79999,5,11.1445,83.72703,NSC,A,
6080,WS,Result,B08EE090208,EE,-99,-99,SP10,PERCENT,t-test,87,5,2.73861,88.17567,SC,A,
6080,WS,Result,B08MG12,MG,-99,-99,NPA,PERCENT,t-test,72.5,4,15.0222,76.80084,NSC,X,
6083,WS,Result,B08EE090208,EE,-99,-99,SP10,PERCENT,t-test,84,5,5.47722,85.13513,SC,A,
6083,WS,Result,B08MG12,MG,-99,-99,NPA,PERCENT,t-test,85.59999,5,10.57355,90.67796,NSC,A,
6084,WS,Result,B08EE090208,EE,-99,-99,SP10,PERCENT,t-test,93,5,5.70087,94.25675,SC,A,
6084,WS,Result,B08MG10,MG,-99,-99,NPA,PERCENT,t-test,75.19999,5,12.85301,98.68766,NSC,A,
6085,WS,Result,B08EE090508,EE,-99,-99,SP10,PERCENT,t-test,95,5,6.12372,97.93814,NSC,A,
6085,WS,Result,B08MG10,MG,-99,-99,NPA,PERCENT,t-test,73,5,9.97496,95.80052,NSC,A,
6086,GTCN,RESULT,GC_B08MG4_S_TOX,MG,-99,-99,NPA,PERCENT,t-test,79.19999,5,11.23387,87.03296,SC,E,
6086,WS,Result,B08EE100708,EE,-99,-99,SP10,PERCENT,t-test,83,5,4.47213,85.567,SC,A,
6087,WS,Result,B08EE090508,EE,-99,-99,SP10,PERCENT,t-test,93,5,7.58287,95.87628,NSC,A,
6087,WS,Result,B08MG09R,MG,-99,-99,NPA,PERCENT,t-test,89.4,5,3.84707,93.125,NSC,A,
6090,WS,Result,B08EE090208,EE,-99,-99,SP10,PERCENT,t-test,99,5,2.23606,100.33783,NSC,A,
6090,WS,Result,B08MG11,MG,-99,-99,NPA,PERCENT,t-test,75.59999,5,9.65919,93.33333,NSC,A,
6093,WS,Result,B08EE090208,EE,-99,-99,SP10,PERCENT,t-test,94,5,8.21583,95.27027,NSC,A,
6093,WS,Result,B08MG11,MG,-99,-99,NPA,PERCENT,t-test,81.4,5,4.03732,100.49382,NSC,A,
6094,WS,Result,B08EE090508,EE,-99,-99,SP10,PERCENT,t-test,93,5,4.47213,95.87628,NSC,A,
6094,WS,Result,B08MG09R,MG,-99,-99,NPA,PERCENT,t-test,77.4,5,12.66096,80.625,SC,A,
6106,GTCN,RESULT,GC_B08MG4_S_TOX,MG,-99,-99,NPA,PERCENT,t-test,78.19999,5,11.64903,85.93406,SC,E,
6106,WS,Result,B08EE100708,EE,-99,-99,SP10,PERCENT,t-test,98,5,2.73861,101.03092,NSC,A,
6110,GTCN,RESULT,GC_B08MG4_S_TOX,MG,-99,-99,NPA,PERCENT,t-test,59.2,5,20.89736,65.05494,SC,E,
6110,WS,Result,B08EE100708,EE,-99,-99,SP10,PERCENT,t-test,93,5,4.47213,95.87628,NSC,A,
6113,WS,Result,B08EE090508,EE,-99,-99,SP10,PERCENT,t-test,97,5,4.47213,100,NSC,A,
6115,WS,Result,B08EE090508,EE,-99,-99,SP10,PERCENT,t-test,92,5,4.47213,94.84535,SC,A,
6116,WS,Result,B08EE090508,EE,-99,-99,SP10,PERCENT,t-test,91,5,5.47722,93.81443,SC,A,
6116,WS,Result,B08MG08,MG,-99,-99,NPA,PERCENT,t-test,77.59999,5,9.34344,101.57067,NSC,A,
6119,WS,Result,B08EE090508,EE,-99,-99,SP10,PERCENT,t-test,96,5,4.1833,98.96907,NSC,A,
6119,WS,Result,B08MG08,MG,-99,-99,NPA,PERCENT,t-test,73.59999,5,4.39317,96.33507,NSC,A,
6120,WS,Result,B08EE090508,EE,-99,-99,SP10,PERCENT,t-test,92,5,2.73861,94.84535,SC,A,
6120,WS,Result,B08MG08,MG,-99,-99,NPA,PERCENT,t-test,72,5,10.41633,94.24083,NSC,A,
6125,WS,Result,B08EE090508,EE,-99,-99,SP10,PERCENT,t-test,87,5,14.40486,89.69071,NSC,A,
6125,WS,Result,B08MG08,MG,-99,-99,NPA,PERCENT,t-test,71.59999,5,6.65582,93.71727,NSC,A,
6127,WS,Result,B08EE090508,EE,-99,-99,SP10,PERCENT,t-test,88,5,2.73861,90.72164,SC,A,
6127,WS,Result,B08MG08,MG,-99,-99,NPA,PERCENT,t-test,70.59999,5,57.40034,92.40837,NSC,A,
6128,WS,Result,B08EE090508,EE,-99,-99,SP10,PERCENT,t-test,98,5,2.73861,101.03092,NSC,A,
6128,WS,Result,B08MG11,MG,-99,-99,NPA,PERCENT,t-test,86.19999,5,30.35951,106.41975,NSC,A,
6129,WS,Result,B08EE090208,EE,-99,-99,SP10,PERCENT,t-test,97,5,4.47213,98.31081,NSC,A,
6129,WS,Result,B08MG12,MG,-99,-99,NPA,PERCENT,t-test,74,5,12.18605,78.38983,SC,A,
6130,WS,Result,B08EE090508,EE,-99,-99,SP10,PERCENT,t-test,91,5,2.23606,93.81443,SC,A,
6130,WS,Result,B08MG11,MG,-99,-99,NPA,PERCENT,t-test,77.4,5,2.96647,95.55555,NSC,A,
6133,WS,Result,B08EE082008,EE,-99,-99,SP10,PERCENT,t-test,71,5,11.40175,78.45304,SC,A,
6133,WS,Result,B08MG07,MG,-99,-99,NPA,PERCENT,t-test,52,5,31.83551,60.04618,SC,A,
6134,WS,Result,B08EE082008,EE,-99,-99,SP10,PERCENT,t-test,86,5,5.47722,95.02762,NSC,A,
6134,WS,Result,B08MG07,MG,-99,-99,NPA,PERCENT,t-test,72.59999,5,21.9727,83.83371,NSC,A,
6136,WS,Result,B08EE082008,EE,-99,-99,SP10,PERCENT,t-test,92,5,9.74679,101.65745,NSC,A,
6136,WS,Result,B08MG07,MG,-99,-99,NPA,PERCENT,t-test,43.4,5,39.25939,50.11547,SC,A,
6138,GTCN,QA,GC_B08EE4_S_TOX,EE,-99,-99,SP10,PERCENT,t-test,93,5,4.47213,100,NSC,E,
6138,GTCN,RESULT,GC_B08MG4_S_TOX,MG,-99,-99,NPA,PERCENT,t-test,57.4,5,25.90945,63.07692,SC,E,
6138,WS,Result,B08EE090908,EE,-99,-99,SP10,PERCENT,t-test,83,5,10.36822,86.01036,SC,A,
6140,WS,Result,B08EE082008,EE,-99,-99,SP10,PERCENT,t-test,84,5,9.61769,92.81768,NSC,A,
6140,WS,Result,B08MG07,MG,-99,-99,NPA,PERCENT,t-test,35.59999,5,34.04115,41.10854,SC,A,
6145,WS,Result,B08EE082608,EE,-99,-99,SP10,PERCENT,t-test,97,5,4.47213,102.37467,NSC,A,
6148,WS,Result,B08EE082608,EE,-99,-99,SP10,PERCENT,t-test,96,5,6.5192,101.31925,NSC,A,
6151,WS,Result,B08EE082608,EE,-99,-99,SP10,PERCENT,t-test,96,5,2.23606,101.31925,NSC,A,
6151,WS,Result,B08MG04,MG,-99,-99,NPA,PERCENT,t-test,14,4,21.47867,17.76649,SC,C,
6152,WS,Result,B08EE082008,EE,-99,-99,SP10,PERCENT,t-test,86,5,11.40175,95.02762,NSC,A,
6152,WS,Result,B08MG07,MG,-99,-99,NPA,PERCENT,t-test,69.5,4,15.92691,80.25404,NSC,C,
6153,WS,Result,B08EE082608,EE,-99,-99,SP10,PERCENT,t-test,96,5,4.1833,101.31925,NSC,A,
6153,WS,Result,B08MG04,MG,-99,-99,NPA,PERCENT,t-test,38.4,5,36.32217,48.73096,SC,A,
6154,WS,Result,B08EE082608,EE,-99,-99,SP10,PERCENT,t-test,97,5,2.73861,102.37467,NSC,A,
6154,WS,Result,B08MG06,MG,-99,-99,NPA,PERCENT,t-test,78.4,5,11.37101,89.09091,NSC,A,
6155,WS,Result,B08EE082608,EE,-99,-99,SP10,PERCENT,t-test,93,5,5.70087,98.15303,NSC,A,
6155,WS,Result,B08MG06,MG,-99,-99,NPA,PERCENT,t-test,72.59999,5,9.60728,82.5,NSC,A,
6156,GTCN,RESULT,GC_B08MG3_S_TOX,MG,-99,-99,NPA,PERCENT,t-test,95.8,5,6.97853,107.3991,NSC,AK,
6156,WS,Result,B08EE082008,EE,-99,-99,SP10,PERCENT,t-test,84,5,8.21583,92.81768,NSC,A,
6157,CSD,Result,CSD008,EE,-99,-99,SP10,PERCENT,t-test,97,5,4.47213,100,NSC,A,
6157,WS,Result,B08MG04,MG,-99,-99,NPA,PERCENT,t-test,44.59999,5,18.37933,56.59898,SC,A,
6159,WS,Result,B08EE082608,EE,-99,-99,SP10,PERCENT,t-test,99,5,2.23606,104.48548,NSC,A,
6159,WS,Result,B08MG04,MG,-99,-99,NPA,PERCENT,t-test,45,5,20.40833,57.10659,SC,A,
6161,CSD,Result,CSD008,EE,-99,-99,SP10,PERCENT,t-test,98,5,2.73861,101.03092,NSC,A,
6161,WS,Result,B08MG04,MG,-99,-99,NPA,PERCENT,t-test,41.59999,5,24.25489,52.79187,SC,A,
6165,WS,Result,B08EE082608,EE,-99,-99,SP10,PERCENT,t-test,96.4,5,3.50713,101.74142,NSC,A,
6168,GTCN,RESULT,GC_B08MG3_S_TOX,MG,-99,-99,NPA,PERCENT,t-test,82.59999,5,29.10841,92.60089,NSC,AK,
6168,WS,Result,B08EE082008,EE,-99,-99,SP10,PERCENT,t-test,76,5,12.94217,83.97789,SC,A,
6171,GTCN,QA,GC_B08EE3_S_TOX,EE,-99,-99,SP10,PERCENT,t-test,94,5,4.1833,95.91836,NSC,AK,
