"StationID","SampleDepth","SampleDepthUnits","SampleType","QABatch","Matrix","LabCode","Species","Dilution","Concentration","ConcentrationUnits","EndPoint","LabRep","Value","ValueUnits","QACode","Comments"
"6432",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"6432",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"6432",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",5,"85","PERCENT","A",
"6437",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"6437",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"6437",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",3,"75","PERCENT","A",
"6437",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"6437",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",5,"80","PERCENT","A",
"6444",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",1,"85","PERCENT","A",
"6444",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",2,"80","PERCENT","A",
"6444",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"6444",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",4,"80","PERCENT","A",
"6444",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",5,"80","PERCENT","A",
"6447",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","A",
"6447",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",2,"85","PERCENT","A",
"6447",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",3,"85","PERCENT","A",
"6447",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",4,"85","PERCENT","A",
"6447",,,"RESULT","B0809071batch4a.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"6448",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",1,"85","PERCENT","A",
"6448",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"6448",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",3,"85","PERCENT","A",
"6448",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",4,"65","PERCENT","A",
"6448",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",5,"80","PERCENT","A",
"6462",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",1,"75","PERCENT","A",
"6462",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"6462",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",3,"85","PERCENT","A",
"6462",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"6462",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"6478",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
"6478",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"6478",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",3,"100","PERCENT","A",
"6478",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"6478",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"6407",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
"6407",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"6407",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",3,"65","PERCENT","A",
"6407",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",4,"85","PERCENT","A",
"6407",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"6411",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",1,"80","PERCENT","A",
"6411",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",2,"70","PERCENT","A",
"6411",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",3,"80","PERCENT","A",
"6411",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",4,"65","PERCENT","A",
"6411",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",5,"80","PERCENT","A",
"6436",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"6436",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"6436",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"6436",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",4,"85","PERCENT","A",
"6436",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",5,"100","PERCENT","A",
"6649",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","A",
"6649",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"6649",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"6649",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"6649",,,"RESULT","B0809071batch4b.E","BS","CLAEMD","EE",-99.00,-99.00,"NR","SP10",5,"85","PERCENT","A",
"GS00",,,"QA","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",1,"65","PERCENT","A","Grain Size Control"
"GS00",,,"QA","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",2,"80","PERCENT","A","Grain Size Control"
"GS00",,,"QA","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",3,"65","PERCENT","A","Grain Size Control"
"GS00",,,"QA","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A","Grain Size Control"
"GS00",,,"QA","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",5,"65","PERCENT","A","Grain Size Control"
"0000",,,"CNEG","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
"0000",,,"CNEG","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"0000",,,"CNEG","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"0000",,,"CNEG","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"0000",,,"CNEG","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"6335",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",1,"80","PERCENT","A",
"6335",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"6335",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"6335",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"6335",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",5,"100","PERCENT","A",
"6343",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",1,"85","PERCENT","A",
"6343",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",2,"100","PERCENT","A",
"6343",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",3,"100","PERCENT","A",
"6343",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"6343",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"6344",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",1,"60","PERCENT","A",
"6344",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",2,"60","PERCENT","A",
"6344",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",3,"80","PERCENT","A",
"6344",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",4,"70","PERCENT","A",
"6344",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",5,"60","PERCENT","A",
"6350",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",1,"80","PERCENT","A",
"6350",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",2,"75","PERCENT","A",
"6350",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",3,"85","PERCENT","A",
"6350",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",4,"70","PERCENT","A",
"6350",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",5,"85","PERCENT","A",
"7166",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"7166",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",2,"80","PERCENT","A",
"7166",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"7166",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"7166",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"7208",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"7208",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"7208",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",3,"80","PERCENT","A",
"7208",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",4,"75","PERCENT","A",
"7208",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",5,"85","PERCENT","A",
"7231",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","A",
"7231",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"7231",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",3,"100","PERCENT","A",
"7231",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"7231",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",5,"85","PERCENT","A",
"7269",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",1,"85","PERCENT","A",
"7269",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",2,"100","PERCENT","A",
"7269",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"7269",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"7269",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"7293",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
"7293",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"7293",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"7293",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",4,"100","PERCENT","A",
"7293",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",5,"100","PERCENT","A",
"7287",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","A",
"7287",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",2,"80","PERCENT","A",
"7287",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"7287",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",4,"100","PERCENT","A",
"7287",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"7300",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"7300",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"7300",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"7300",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",4,"100","PERCENT","A",
"7300",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"6406",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
"6406",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"6406",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",3,"100","PERCENT","A",
"6406",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"6406",,,"Result","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"6485",,,"QA","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",1,"35","PERCENT","A",
"6485",,,"QA","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",2,"65","PERCENT","A",
"6485",,,"QA","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",3,"60","PERCENT","A",
"6485",,,"QA","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",4,"70","PERCENT","A",
"6485",,,"QA","OCSD03","BS","OCSD","EE",-99.00,-99.00,"NR","SP10",5,"55","PERCENT","A",
"0000",,,"CNEG","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
"0000",,,"CNEG","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"0000",,,"CNEG","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"0000",,,"CNEG","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"100","PERCENT","A",
"0000",,,"CNEG","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"GS00",,,"QA","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"GS00",,,"QA","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"GS00",,,"QA","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"GS00",,,"QA","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"GS00",,,"QA","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"6406",,,"QA","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
"6406",,,"QA","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"6406",,,"QA","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"6406",,,"QA","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"6406",,,"QA","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"6485",,,"QA","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"85","PERCENT","A",
"6485",,,"QA","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"85","PERCENT","A",
"6485",,,"QA","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"85","PERCENT","A",
"6485",,,"QA","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"6485",,,"QA","EOHT 7.31.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"80","PERCENT","A",
"0000",,,"CNEG","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
"0000",,,"CNEG","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"0000",,,"CNEG","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"0000",,,"CNEG","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"100","PERCENT","A",
"0000",,,"CNEG","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"GS00",,,"QA","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"GS00",,,"QA","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"GS00",,,"QA","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"GS00",,,"QA","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"GS00",,,"QA","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"7629",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"7629",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"7629",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"7629",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"85","PERCENT","A",
"7629",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"85","PERCENT","A",
"7681",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
"7681",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"7681",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"85","PERCENT","A",
"7681",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"7681",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"7728",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"85","PERCENT","A",
"7728",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"85","PERCENT","A",
"7728",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"7728",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"7728",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"7735",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"7735",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"85","PERCENT","A",
"7735",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"100","PERCENT","A",
"7735",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"7735",,,"Result","EOHT 8.11.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"85","PERCENT","A",
"0000",,,"CNEG","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"0000",,,"CNEG","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"0000",,,"CNEG","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"100","PERCENT","A",
"0000",,,"CNEG","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"0000",,,"CNEG","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"GS00",,,"QA","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"GS00",,,"QA","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"100","PERCENT","A",
"GS00",,,"QA","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"GS00",,,"QA","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"GS00",,,"QA","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
"7542",,,"Result","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","A",
"7542",,,"Result","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"7542",,,"Result","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"7542",,,"Result","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"7542",,,"Result","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"7528",,,"Result","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"80","PERCENT","A",
"7528",,,"Result","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"7528",,,"Result","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"85","PERCENT","A",
"7528",,,"Result","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"80","PERCENT","A",
"7528",,,"Result","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"80","PERCENT","A",
"6355",,,"Result","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"95","PERCENT","A",
"6355",,,"Result","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"6355",,,"Result","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"6355",,,"Result","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"6355",,,"Result","EOHT 9.1.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"0000",,,"CNEG","EOHT 9.7.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"0000",,,"CNEG","EOHT 9.7.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"95","PERCENT","A",
"0000",,,"CNEG","EOHT 9.7.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"0000",,,"CNEG","EOHT 9.7.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"0000",,,"CNEG","EOHT 9.7.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"100","PERCENT","A",
"GS00",,,"QA","EOHT 9.7.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"100","PERCENT","A",
"GS00",,,"QA","EOHT 9.7.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"GS00",,,"QA","EOHT 9.7.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"90","PERCENT","A",
"GS00",,,"QA","EOHT 9.7.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"95","PERCENT","A",
"GS00",,,"QA","EOHT 9.7.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"90","PERCENT","A",
"7596",,,"Result","EOHT 9.7.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",1,"90","PERCENT","A",
"7596",,,"Result","EOHT 9.7.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",2,"90","PERCENT","A",
"7596",,,"Result","EOHT 9.7.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",3,"95","PERCENT","A",
"7596",,,"Result","EOHT 9.7.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",4,"90","PERCENT","A",
"7596",,,"Result","EOHT 9.7.2008","BS","ABC","EE",-99.00,-99.00,"NR","SP10",5,"95","PERCENT","A",
